u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel
2244797526,2244797541,0,215059282,residential,,,False,True,109.84414103985455,,"LINESTRING (72.8740884 19.0719008, 72.8733429 19.0722328, 72.873136 19.0723065)",,,,,
2244797526,2244797514,0,215059304,residential,,,False,True,53.17523390290672,,"LINESTRING (72.8740884 19.0719008, 72.874094 19.0718654, 72.8739654 19.07144)",,,,,
2244797530,2244797526,0,215059304,residential,,,False,True,19.793761589704072,,"LINESTRING (72.8740818 19.0720787, 72.8740884 19.0719008)",,,,,
2244797530,2244797555,0,215059279,residential,,,False,True,152.2726434848602,,"LINESTRING (72.8740818 19.0720787, 72.8730339 19.0725167, 72.8730288 19.0726594, 72.8730572 19.0728006)",,,,,
2244797530,2244797555,1,215059295,residential,,,False,False,141.61789937000424,,"LINESTRING (72.8740818 19.0720787, 72.8740187 19.0722668, 72.8737687 19.0725215, 72.8737129 19.0725536, 72.8730572 19.0728006)",,,,,
2244797530,2244797543,0,215059304,residential,,,False,False,42.732037040015896,,"LINESTRING (72.8740818 19.0720787, 72.8741692 19.0722278, 72.8741838 19.0724412)",,,,,
2244797541,2244797526,0,215059282,residential,,,False,False,109.84414103985455,,"LINESTRING (72.873136 19.0723065, 72.8733429 19.0722328, 72.8740884 19.0719008)",,,,,
2244797542,2244797567,0,215059278,residential,,,False,True,100.63559215637991,,"LINESTRING (72.8745998 19.0725043, 72.8747626 19.0729051, 72.8749397 19.0733504)",,,,,
2244797543,2244797530,0,215059304,residential,,,False,True,42.732037040015896,,"LINESTRING (72.8741838 19.0724412, 72.8741692 19.0722278, 72.8740818 19.0720787)",,,,,
2244797555,2244797558,0,215059295,residential,,,False,False,10.187538416811199,,"LINESTRING (72.8730572 19.0728006, 72.8729677 19.0728358)",,,,,
2244797555,2244797530,0,215059279,residential,,,False,False,152.2726434848602,,"LINESTRING (72.8730572 19.0728006, 72.8730288 19.0726594, 72.8730339 19.0725167, 72.8740818 19.0720787)",,,,,
2244797555,2244797530,1,215059295,residential,,,False,True,141.61789937000424,,"LINESTRING (72.8730572 19.0728006, 72.8737129 19.0725536, 72.8737687 19.0725215, 72.8740187 19.0722668, 72.8740818 19.0720787)",,,,,
2244797557,2244797573,0,215059263,residential,,,False,True,75.28524541845658,,"LINESTRING (72.8744219 19.0728262, 72.8745597 19.0732231, 72.8746621 19.0734637)",,,,,
2244797558,2244797555,0,215059295,residential,,,False,True,10.187538416811199,,"LINESTRING (72.8729677 19.0728358, 72.8730572 19.0728006)",,,,,
2244797566,13798130232,0,1190518042,residential,,,False,False,18.329000155030407,,"LINESTRING (72.8738701 19.0733264, 72.8739161 19.0731674)",,,,,
2244797566,4415561676,0,1190518042,residential,,,False,True,38.6312149645947,,"LINESTRING (72.8738701 19.0733264, 72.8737097 19.073639)",,,,,
2244797566,13798130236,0,1509441203,residential,,,False,False,52.138337283076936,,"LINESTRING (72.8738701 19.0733264, 72.8738406 19.0732931, 72.8738149 19.0732721, 72.8737873 19.0732479, 72.8734473 19.0730906)",,,,,
2244797566,13798130247,0,1509441203,residential,,,False,True,57.01196861291337,,"LINESTRING (72.8738701 19.0733264, 72.8740008 19.0733923, 72.8740271 19.0734218, 72.8740396 19.0734513, 72.8740362 19.0735744, 72.8740403 19.0735886, 72.8740516 19.0735955, 72.8740649 19.0735979, 72.8742119 19.073602)",,,,,
2244797567,2244797579,0,215059278,residential,,,False,True,33.267570841001806,,"LINESTRING (72.8749397 19.0733504, 72.8750802 19.0736185)",,,,,
2244797567,2244797573,0,215059259,residential,,,False,True,31.780855608333574,,"LINESTRING (72.8749397 19.0733504, 72.8747773 19.073419, 72.8746621 19.0734637)",,,,,
2244797567,2244797542,0,215059278,residential,,,False,False,100.63559215637991,,"LINESTRING (72.8749397 19.0733504, 72.8747626 19.0729051, 72.8745998 19.0725043)",,,,,
2244797569,2244797589,0,215059254,residential,,,False,False,60.28423401955664,,"LINESTRING (72.8754034 19.0734444, 72.8756169 19.0739476)",,,,,
2244797569,2244797575,0,1153112037,residential,,,False,True,26.30588723466262,,"LINESTRING (72.8754034 19.0734444, 72.8751956 19.0735763)",,,,,
2244797569,2244797511,0,215059214,residential,,,False,False,248.80223844355683,,"LINESTRING (72.8754034 19.0734444, 72.875053 19.0727347, 72.8750096 19.0726086, 72.8748498 19.0719146, 72.8748398 19.0718772, 72.8748078 19.0718537, 72.8747412 19.0718538, 72.874714 19.0718443, 72.8746975 19.0718148, 72.8746546 19.0715364, 72.8746395 19.0714076)",,,,,
2244797569,3308366231,0,1153112037,residential,,,False,False,38.31776146041082,,"LINESTRING (72.8754034 19.0734444, 72.875649 19.0732991, 72.875717 19.0732695)",,,,,
2244797573,2244797577,0,215059259,residential,,,False,True,40.350334071529986,,"LINESTRING (72.8746621 19.0734637, 72.8743134 19.0736156)",,,,,
2244797573,2244797567,0,215059259,residential,,,False,False,31.780855608333574,,"LINESTRING (72.8746621 19.0734637, 72.8747773 19.073419, 72.8749397 19.0733504)",,,,,
2244797573,2244797557,0,215059263,residential,,,False,False,75.28524541845658,,"LINESTRING (72.8746621 19.0734637, 72.8745597 19.0732231, 72.8744219 19.0728262)",,,,,
2244797575,2244797593,0,215059237,residential,,,False,False,88.79825327722705,,"LINESTRING (72.8751956 19.0735763, 72.875524 19.0743121)",,,,,
2244797575,2244797569,0,1153112037,residential,,,False,False,26.30588723466262,,"LINESTRING (72.8751956 19.0735763, 72.8754034 19.0734444)",,,,,
2244797575,2244797579,0,1153112037,residential,,,False,True,13.003600070689988,,"LINESTRING (72.8751956 19.0735763, 72.8750802 19.0736185)",,,,,
2244797577,2244797573,0,215059259,residential,,,False,False,40.350334071529986,,"LINESTRING (72.8743134 19.0736156, 72.8746621 19.0734637)",,,,,
2244797578,2244797582,0,215059218,residential,,,False,True,29.69302917040946,,"LINESTRING (72.8740035 19.0736367, 72.8739834 19.0737791, 72.8739436 19.0738966)",,,,,
2244797579,2244797567,0,215059278,residential,,,False,False,33.267570841001806,,"LINESTRING (72.8750802 19.0736185, 72.8749397 19.0733504)",,,,,
2244797579,2244797575,0,1153112037,residential,,,False,False,13.003600070689988,,"LINESTRING (72.8750802 19.0736185, 72.8751956 19.0735763)",,,,,
2244797579,2244797581,0,1153112037,residential,,,False,True,19.48703299801579,,"LINESTRING (72.8750802 19.0736185, 72.874915 19.0736981)",,,,,
2244797581,2244797579,0,1153112037,residential,,,False,False,19.48703299801579,,"LINESTRING (72.874915 19.0736981, 72.8750802 19.0736185)",,,,,
2244797581,2244797616,0,215059260,residential,,,False,False,158.3623304312287,,"LINESTRING (72.874915 19.0736981, 72.8750264 19.0739539, 72.8754482 19.07503)",,,,,
2244797581,2244797584,0,1153112037,residential,,,False,True,30.81880899391508,,"LINESTRING (72.874915 19.0736981, 72.8747004 19.073825, 72.874667 19.073846)",,,,,
2244797582,2244797578,0,215059218,residential,,,False,False,29.69302917040946,,"LINESTRING (72.8739436 19.0738966, 72.8739834 19.0737791, 72.8740035 19.0736367)",,,,,
2244797582,2244797594,0,215059218,residential,,,False,True,70.28201597362643,,"LINESTRING (72.8739436 19.0738966, 72.8738943 19.0739827, 72.8738256 19.0740668, 72.8736609 19.0742023, 72.8736258 19.0742197, 72.8735907 19.0742158, 72.8734526 19.0741405)",,,,,
2244797582,4415561676,0,"[1509441202, 1190518043]",residential,,,False,False,46.808635272554355,,"LINESTRING (72.8739436 19.0738966, 72.873674 19.0737591, 72.8736651 19.0737457, 72.873667 19.0737269, 72.8737097 19.073639)",,,,,
2244797584,11088478110,0,49061887,residential,,,False,True,84.28784582849615,,"LINESTRING (72.874667 19.073846, 72.8740013 19.0742688)",,,,,
2244797584,2244797613,0,215059217,residential,,,False,False,131.41957953714595,,"LINESTRING (72.874667 19.073846, 72.874901 19.0744128, 72.8750905 19.0748716, 72.8750959 19.0748944, 72.8750946 19.0749274, 72.8750852 19.0749503)",,,,,
2244797584,2244797581,0,1153112037,residential,,,False,False,30.81880899391508,,"LINESTRING (72.874667 19.073846, 72.8747004 19.073825, 72.874915 19.0736981)",,,,,
2244797589,2244797569,0,215059254,residential,,,False,True,60.28423401955664,,"LINESTRING (72.8756169 19.0739476, 72.8754034 19.0734444)",,,,,
2244797593,2244797575,0,215059237,residential,,,False,True,88.79825327722705,,"LINESTRING (72.875524 19.0743121, 72.8751956 19.0735763)",,,,,
2244797594,13798130240,0,49014310,residential,,,False,False,41.59139312577244,,"LINESTRING (72.8734526 19.0741405, 72.873628 19.0738052)",,,,,
2244797594,4357358564,0,450892328,residential,,,False,True,52.51517259392337,,"LINESTRING (72.8734526 19.0741405, 72.8730067 19.0739273)",,,,,
2244797594,4477962302,0,"[437957533, 49014310]",residential,,,False,True,96.98846457346659,,"LINESTRING (72.8734526 19.0741405, 72.8732714 19.0744869, 72.8732455 19.0744999, 72.8732194 19.0744947, 72.8728149 19.0742916)",,permissive,,,
2244797594,2244797582,0,215059218,residential,,,False,False,70.28201597362643,,"LINESTRING (72.8734526 19.0741405, 72.8735907 19.0742158, 72.8736258 19.0742197, 72.8736609 19.0742023, 72.8738256 19.0740668, 72.8738943 19.0739827, 72.8739436 19.0738966)",,,,,
2244797613,2244797657,0,215059213,living_street,,,False,False,140.60254374112702,,"LINESTRING (72.8750852 19.0749503, 72.8751613 19.0752496, 72.8751012 19.0752686, 72.8751367 19.0755423, 72.8751405 19.0755731, 72.8751294 19.0755972, 72.8751013 19.0756298, 72.8750127 19.0761447)",,,,,
2244797613,2244797624,0,215059217,residential,,,False,False,98.91878762089605,,"LINESTRING (72.8750852 19.0749503, 72.8748407 19.0750363, 72.8745593 19.0751007, 72.8744388 19.0751581, 72.8742393 19.0753096)",,,,,
2244797613,2244797584,0,215059217,residential,,,False,True,131.41957953714598,,"LINESTRING (72.8750852 19.0749503, 72.8750946 19.0749274, 72.8750959 19.0748944, 72.8750905 19.0748716, 72.874901 19.0744128, 72.874667 19.073846)",,,,,
2244797616,2244797581,0,215059260,residential,,,False,True,158.3623304312287,,"LINESTRING (72.8754482 19.07503, 72.8750264 19.0739539, 72.874915 19.0736981)",,,,,
2244797624,2244797613,0,215059217,residential,,,False,True,98.91878762089604,,"LINESTRING (72.8742393 19.0753096, 72.8744388 19.0751581, 72.8745593 19.0751007, 72.8748407 19.0750363, 72.8750852 19.0749503)",,,,,
2244797657,2244797613,0,215059213,living_street,,,False,True,140.60254374112705,,"LINESTRING (72.8750127 19.0761447, 72.8751013 19.0756298, 72.8751294 19.0755972, 72.8751405 19.0755731, 72.8751367 19.0755423, 72.8751012 19.0752686, 72.8751613 19.0752496, 72.8750852 19.0749503)",,,,,
2244797657,622060376,0,1212219817,trunk,2,Santa Cruz – Chembur Link Road,True,False,61.4621085513279,,"LINESTRING (72.8750127 19.0761447, 72.8747725 19.0760688, 72.8744705 19.0759394)",,,,,
2244961386,13716301793,0,215075914,residential,,,False,True,15.932388689445306,,"LINESTRING (72.9015171 19.0842731, 72.901466 19.0841382)",,,,,
2244961386,13716301795,0,215075923,residential,,,False,False,9.064178208035335,,"LINESTRING (72.9015171 19.0842731, 72.9014334 19.0842928)",,,,,
2244961386,2244961391,0,215075914,residential,,,False,False,36.78074437295204,,"LINESTRING (72.9015171 19.0842731, 72.901537 19.0843411, 72.9016069 19.0845928)",,,,,
2244961391,2244961386,0,215075914,residential,,,False,True,36.78074437295204,,"LINESTRING (72.9016069 19.0845928, 72.901537 19.0843411, 72.9015171 19.0842731)",,,,,
2244961391,13716327131,0,"[1497673344, 215075951]",residential,,,False,False,278.27366699703606,,"LINESTRING (72.9016069 19.0845928, 72.9010409 19.0846739, 72.9009524 19.0846537, 72.9008853 19.0845954, 72.9008143 19.0843919, 72.9007801 19.0842949, 72.9006133 19.0839437, 72.900527 19.0837673, 72.9004645 19.0836407, 72.9001291 19.0829567)",,,,,
2244961403,2622177326,0,215075821,residential,,Netaji Palkar Marg,False,True,7.662733510641991,,"LINESTRING (72.8945085 19.0856977, 72.8944852 19.085763)",,,,,
2244961403,1647285905,0,315614622,primary,,Lal Bahadur Shastri Marg,True,False,223.50838889809495,,"LINESTRING (72.8945085 19.0856977, 72.8935149 19.0853446, 72.8925176 19.0849903)",,,,,
2244961415,2622177336,0,215075890,residential,,,False,False,8.56358218830877,,"LINESTRING (72.898957 19.0867531, 72.8989476 19.0868296)",,military,,,
2244961415,6583232676,0,315614622,primary,,Lal Bahadur Shastri Marg,True,False,108.51345285933537,,"LINESTRING (72.898957 19.0867531, 72.8979434 19.0865665)",,,,,
2244961454,12381740904,0,215075972,residential,,,False,False,46.023126799546525,,"LINESTRING (72.8963275 19.0876859, 72.8963369 19.0872721)",,,,,
2244961454,2244961475,0,215075972,residential,,,False,True,36.067644527135,,"LINESTRING (72.8963275 19.0876859, 72.8963343 19.0880102)",,,,,
2244961454,12381740906,0,1338544896,residential,,,False,False,8.157210699065821,,"LINESTRING (72.8963275 19.0876859, 72.8963822 19.087683, 72.896405 19.0876817)",,,,,
2244961472,11021338793,0,215075856,residential,,,False,False,41.29388158683082,,"LINESTRING (72.8983064 19.0880046, 72.8982528 19.0878944, 72.8981548 19.0876621)",,,,,
2244961472,2244961479,0,215075856,residential,,,False,True,20.58257561370695,,"LINESTRING (72.8983064 19.0880046, 72.8983413 19.0881187, 72.8983493 19.0881846)",,,,,
2244961472,11031966916,0,215075965,living_street,,,False,False,111.61979656437556,,"LINESTRING (72.8983064 19.0880046, 72.8984317 19.0879286, 72.8984722 19.0878712, 72.8987825 19.0877727, 72.8990389 19.0876814, 72.8992405 19.0875601)",,,,,
2244961475,2244961454,0,215075972,residential,,,False,False,36.067644527135,,"LINESTRING (72.8963343 19.0880102, 72.8963275 19.0876859)",,,,,
2244961475,8692269432,0,938254608,residential,,,False,False,48.92613086148807,,"LINESTRING (72.8963343 19.0880102, 72.8967999 19.0880087)",,,,,
2244961475,9872293341,0,"[1076571392, 215075972]",residential,,,False,"[False, True]",214.86286219145558,,"LINESTRING (72.8963343 19.0880102, 72.8963503 19.0884019, 72.8964336 19.0885842, 72.8964532 19.0886271, 72.8968094 19.0890207, 72.8969775 19.0891416, 72.8971348 19.0892232, 72.8972743 19.0893322, 72.8973279 19.0894285, 72.8973467 19.0895553)",,,,,
2244961479,2244961472,0,215075856,residential,,,False,False,20.58257561370695,,"LINESTRING (72.8983493 19.0881846, 72.8983413 19.0881187, 72.8983064 19.0880046)",,,,,
2244961479,11021305370,0,215075856,residential,,,False,True,57.50673680350074,,"LINESTRING (72.8983493 19.0881846, 72.8984553 19.0883481, 72.898521 19.0885217, 72.8985632 19.088657)",,,,,
2244961479,2244961520,0,215075969,residential,,,False,False,150.75803733381514,,"LINESTRING (72.8983493 19.0881846, 72.8981221 19.0882706, 72.8979941 19.088356, 72.8978336 19.0885954, 72.8977809 19.0887519, 72.8977508 19.0889344, 72.8977357 19.0892782)",,,,,
2244961489,4342114760,0,215075821,residential,,Netaji Palkar Marg,False,False,105.01615259548117,,"LINESTRING (72.8946975 19.0884038, 72.8946731 19.0882193, 72.8946013 19.087848, 72.8944537 19.0874934)",,,,,
2244961489,7400713913,0,215075821,residential,,Netaji Palkar Marg,False,True,149.7399344989685,,"LINESTRING (72.8946975 19.0884038, 72.8946744 19.0886306, 72.89455 19.0897432)",,,,,
2244961489,7400713917,0,215075968,residential,,,False,False,182.4485203339404,,"LINESTRING (72.8946975 19.0884038, 72.895073 19.0889044, 72.8952527 19.0891807, 72.8953801 19.089457, 72.8954364 19.0896534, 72.8954458 19.0898512)",,,,,
2244961520,2244961479,0,215075969,residential,,,False,True,150.75803733381517,,"LINESTRING (72.8977357 19.0892782, 72.8977508 19.0889344, 72.8977809 19.0887519, 72.8978336 19.0885954, 72.8979941 19.088356, 72.8981221 19.0882706, 72.8983493 19.0881846)",,,,,
2244961543,2244961548,0,215075869,residential,,,False,True,26.543259847752225,,"LINESTRING (72.9003213 19.0896914, 72.9000767 19.089751)",,,,,
2244961543,6575836238,0,215075893,residential,,,False,False,126.91473780257944,,"LINESTRING (72.9003213 19.0896914, 72.900534 19.0896484, 72.9005836 19.0896091, 72.9006037 19.0895254, 72.9005702 19.0892885, 72.9005916 19.0890324, 72.9005796 19.0887397)",,,,,
2244961543,10920974625,0,542200600,living_street,,,False,True,27.760800982423,,"LINESTRING (72.9003213 19.0896914, 72.9003391 19.0898687, 72.9003261 19.0899392)",,,,,
2244961548,2244961543,0,215075869,residential,,,False,False,26.543259847752225,,"LINESTRING (72.9000767 19.089751, 72.9003213 19.0896914)",,,,,
2244961548,6575836237,0,215075890,residential,,,False,True,111.1800901877566,,"LINESTRING (72.9000767 19.089751, 72.9000887 19.089528, 72.9000807 19.0892187, 72.8999788 19.0889703, 72.8998996 19.088784)",,military,,,
2244961548,2244961573,0,1188039819,living_street,,,False,False,56.64075220670009,,"LINESTRING (72.9000767 19.089751, 72.9000391 19.0898068, 72.9000203 19.0898651, 72.900023 19.0899399, 72.9000927 19.0902402)",,military,,,
2244961550,10920974625,0,1189147127,residential,,,False,True,113.73687141578384,,"LINESTRING (72.9013815 19.0898093, 72.9012232 19.0898143, 72.9009282 19.089936, 72.9003261 19.0899392)",,,,,
2244961566,2244961573,0,436337949,residential,,,False,True,23.341614804862346,,"LINESTRING (72.9003073 19.090186, 72.9000927 19.0902402)",,,,,
2244961566,10920974625,0,542200600,living_street,,,False,False,28.52092925604284,,"LINESTRING (72.9003073 19.090186, 72.9002886 19.0900059, 72.9003261 19.0899392)",,,,,
2244961573,2244961566,0,436337949,residential,,,False,False,23.341614804862346,,"LINESTRING (72.9000927 19.0902402, 72.9003073 19.090186)",,,,,
2244961573,2244961621,0,215075931,living_street,,,False,True,102.97771169334439,,"LINESTRING (72.9000927 19.0902402, 72.9001223 19.0903518, 72.9001249 19.0904177, 72.9001125 19.0904519, 72.9000907 19.0904763, 72.9000378 19.0905026, 72.8996232 19.0906535, 72.8995161 19.0906635, 72.8994115 19.0906585)",,,,,
2244961573,2244961548,0,1188039819,living_street,,,False,True,56.64075220670009,,"LINESTRING (72.9000927 19.0902402, 72.900023 19.0899399, 72.9000203 19.0898651, 72.9000391 19.0898068, 72.9000767 19.089751)",,military,,,
2244961597,2244961617,0,215075931,living_street,,,False,False,126.05551674949622,,"LINESTRING (72.8980666 19.0905075, 72.8982192 19.0905191, 72.89847 19.0905102, 72.8986739 19.0905102, 72.8988804 19.0905393, 72.898892 19.0905414, 72.8992563 19.090608)",,,,,
2244961597,11031966923,0,215075931,living_street,,,False,True,30.691702122592616,,"LINESTRING (72.8980666 19.0905075, 72.8979644 19.0904798, 72.8978558 19.0904544, 72.8977823 19.0904473)",,,,,
2244961607,2244961608,0,215075931,living_street,,,False,True,7.105344071266083,,"LINESTRING (72.8954085 19.0905438, 72.8953409 19.0905453)",,,,,
2244961607,2244961610,0,215075931,living_street,,,False,False,140.67684165630013,,"LINESTRING (72.8954085 19.0905438, 72.896162 19.0904912, 72.8967401 19.090564)",,,,,
2244961608,2244961607,0,215075931,living_street,,,False,False,7.105344071266083,,"LINESTRING (72.8953409 19.0905453, 72.8954085 19.0905438)",,,,,
2244961608,7400713917,0,215075968,residential,,,False,True,77.9636752842277,,"LINESTRING (72.8953409 19.0905453, 72.8954458 19.0898512)",,,,,
2244961608,2244961625,0,215075931,living_street,,,False,True,95.41583049908824,,"LINESTRING (72.8953409 19.0905453, 72.8951226 19.0905735, 72.8950663 19.0905951, 72.8949778 19.0906724, 72.8949188 19.0907269, 72.8948651 19.090756, 72.8947726 19.0907611, 72.8946538 19.090746, 72.8945044 19.090751)",,,,,
