u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel,status
4352245944,2246471934,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,28.61230387386909,,"LINESTRING (72.8745683 19.0649533, 72.8745444 19.0648351, 72.8744917 19.0647075)",,,,,,Open
4352245945,4352245947,0,437412711,residential,,,False,False,61.902554232749225,,"LINESTRING (72.873949 19.0653106, 72.8745268 19.0652025)",,,,,,Open
4352245947,6429734745,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,94.93192579445902,,"LINESTRING (72.8745268 19.0652025, 72.874655 19.0660476)",,,,,,Open
4352245947,4352245945,0,437412711,residential,,,False,True,61.902554232749225,,"LINESTRING (72.8745268 19.0652025, 72.873949 19.0653106)",,,,,,Open
4352245947,12330254479,0,1332791262,residential,,,False,False,9.496193984930402,,"LINESTRING (72.8745268 19.0652025, 72.8746162 19.0651901)",,,,,,Open
4352245952,1366008979,0,122177866,tertiary,,A H Wadia Marg,False,False,67.38717522976773,,"LINESTRING (72.8764884 19.0647485, 72.8768831 19.0652261)",,,,,,Flooded
4352245952,10923772462,0,122177866,tertiary,,A H Wadia Marg,False,True,28.545762067660483,,"LINESTRING (72.8764884 19.0647485, 72.876468 19.0647233, 72.8763047 19.0645596)",,,,,,Open
4352245952,2246471996,0,437412712,residential,,Razia Pathan Lane,False,True,155.22540096529448,,"LINESTRING (72.8764884 19.0647485, 72.8763286 19.0649439, 72.8763431 19.0650575, 72.8761885 19.0652162, 72.8761355 19.0653331, 72.8759553 19.0653841, 72.8754198 19.0654731)",,,,,,Open
4352245961,2246472198,0,437412714,residential,,,False,True,140.43931762892294,,"LINESTRING (72.8819088 19.0708019, 72.8816393 19.070447, 72.8814758 19.0703509, 72.881277 19.0702966, 72.8811091 19.0703509, 72.8808743 19.0705231)",,,,,,Open
4352255195,4352255196,0,437413130,residential,,,False,False,77.73731307527784,,"LINESTRING (72.8870857 19.0674368, 72.886806 19.0667896)",,,,,,Open
4352255196,4352255195,0,437413130,residential,,,False,True,77.73731307527784,,"LINESTRING (72.886806 19.0667896, 72.8870857 19.0674368)",,,,,,Open
4352255196,2246472089,0,789757048,residential,,Railway Colony Road,False,False,102.43998876204436,,"LINESTRING (72.886806 19.0667896, 72.8858603 19.0670128)",,,,,,Open
4352255196,2246472082,0,789757048,residential,,Railway Colony Road,False,True,52.58811483355339,,"LINESTRING (72.886806 19.0667896, 72.8869947 19.0667451, 72.8871928 19.0667481, 72.8872864 19.0667986)",,,,,,Open
4357273820,245665275,0,22854102,secondary,,,True,False,34.63994335665585,roundabout,"LINESTRING (72.8975897 19.055882, 72.8975201 19.055938, 72.8974751 19.0559999, 72.8974475 19.0560702, 72.8974389 19.0561448)",,,,,,Open
4357273822,4357273825,0,22854153,secondary,,D K Sandu Marg,False,False,31.62561695763468,,"LINESTRING (72.8982877 19.0577871, 72.8983472 19.0580659)",,,,,,Open
4357273822,4357273828,0,22854153,secondary,,D K Sandu Marg,False,True,49.06258814913159,,"LINESTRING (72.8982877 19.0577871, 72.8981953 19.0573546)",,,,,,Open
4357273822,4357273826,0,437948377,residential,,Krishna Niwas Road,False,True,84.31212735891457,,"LINESTRING (72.8982877 19.0577871, 72.8975131 19.0579843)",,,,,,Open
4357273822,11124607401,0,437948375,residential,,,False,False,65.82580675819064,,"LINESTRING (72.8982877 19.0577871, 72.8988786 19.0577169, 72.8989091 19.0577131)",,,,,,Open
4357273824,4357273825,0,437948376,residential,,3rd Gaothan Road,False,False,86.38145935867455,,"LINESTRING (72.8975605 19.0582908, 72.8983472 19.0580659)",,,,,,Open
4357273825,245665637,0,22854153,secondary,,D K Sandu Marg,False,False,37.20868513814949,,"LINESTRING (72.8983472 19.0580659, 72.8984173 19.0583939)",,,,,,Open
4357273825,4357273822,0,22854153,secondary,,D K Sandu Marg,False,True,31.62561695763468,,"LINESTRING (72.8983472 19.0580659, 72.8982877 19.0577871)",,,,,,Open
4357273825,4357273824,0,437948376,residential,,3rd Gaothan Road,False,True,86.38145935867455,,"LINESTRING (72.8983472 19.0580659, 72.8975605 19.0582908)",,,,,,Open
4357273826,4357273822,0,437948377,residential,,Krishna Niwas Road,False,False,84.31212735891457,,"LINESTRING (72.8975131 19.0579843, 72.8982877 19.0577871)",,,,,,Open
4357273827,4357273828,0,437948378,residential,,1st Gaothan Road,False,False,110.30375171654488,,"LINESTRING (72.8972023 19.0576757, 72.8977668 19.0574931, 72.8981368 19.057374, 72.8981953 19.0573546)",,,,,,Open
4357273827,9787130731,0,700248139,residential,,,False,False,54.109206594862,,"LINESTRING (72.8972023 19.0576757, 72.8971195 19.0578297, 72.8970034 19.0579811, 72.896957 19.0580308, 72.896904 19.0580649)",,,,,,Open
4357273827,6575838097,0,700248139,residential,,,False,True,39.07744730169641,,"LINESTRING (72.8972023 19.0576757, 72.8972657 19.0575077, 72.8973583 19.0573584)",,,,,,Open
4357273828,4357273822,0,22854153,secondary,,D K Sandu Marg,False,False,49.06258814913159,,"LINESTRING (72.8981953 19.0573546, 72.8982877 19.0577871)",,,,,,Open
4357273828,4357273830,0,22854153,secondary,,D K Sandu Marg,False,True,27.395759333951343,,"LINESTRING (72.8981953 19.0573546, 72.8981437 19.0571131)",,,,,,Open
4357273828,4357273827,0,437948378,residential,,1st Gaothan Road,False,True,110.30375171654488,,"LINESTRING (72.8981953 19.0573546, 72.8981368 19.057374, 72.8977668 19.0574931, 72.8972023 19.0576757)",,,,,,Open
4357273829,6575838097,0,437948379,residential,,,False,False,16.482525695947224,,"LINESTRING (72.8972044 19.0573299, 72.8973583 19.0573584)",,,,,,Open
4357273829,4357273834,0,437948380,residential,,,False,False,139.89277403901644,,"LINESTRING (72.8972044 19.0573299, 72.8970275 19.0572719, 72.8968962 19.0571995, 72.8968013 19.0570425, 72.8964268 19.0563738)",,,,,,Open
4357273829,4357273836,0,789340532,residential,,,False,True,134.0051424391865,,"LINESTRING (72.8972044 19.0573299, 72.8969837 19.0574324, 72.8968451 19.0574628, 72.8959679 19.057586)",,,,,,Open
4357273830,4357273828,0,22854153,secondary,,D K Sandu Marg,False,False,27.395759333951343,,"LINESTRING (72.8981437 19.0571131, 72.8981953 19.0573546)",,,,,,Open
4357273830,1643351841,0,22854153,secondary,,D K Sandu Marg,False,True,17.878695123147374,,"LINESTRING (72.8981437 19.0571131, 72.89811 19.0569555)",,,,,,Open
4357273830,6575838097,0,437948379,residential,,,False,True,86.93594551616077,,"LINESTRING (72.8981437 19.0571131, 72.8973583 19.0573584)",,,,,,Open
4357273834,245665275,0,22854756,secondary,,Road No 10,False,False,109.378448982482,,"LINESTRING (72.8964268 19.0563738, 72.8974389 19.0561448)",,,,,,Open
4357273834,245665304,0,22854756,secondary,,Road No 10,False,True,63.48055145150561,,"LINESTRING (72.8964268 19.0563738, 72.8958394 19.0565067)",,,,,,Open
4357273834,4357273829,0,437948380,residential,,,False,True,139.89277403901644,,"LINESTRING (72.8964268 19.0563738, 72.8968013 19.0570425, 72.8968962 19.0571995, 72.8970275 19.0572719, 72.8972044 19.0573299)",,,,,,Open
4357273836,2647295298,0,259332595,residential,,,False,False,37.27218388163065,,"LINESTRING (72.8959679 19.057586, 72.8960075 19.0579191)",,,,,,Open
4357273836,245665304,0,259332595,residential,,,False,True,120.77037206265877,,"LINESTRING (72.8959679 19.057586, 72.8958394 19.0565067)",,,,,,Open
4357273836,4972461860,0,437948381,residential,,,False,True,55.90359034935028,,"LINESTRING (72.8959679 19.057586, 72.8954405 19.0576513)",,,,,,Open
4357273836,4357273829,0,789340532,residential,,,False,False,134.00514243918647,,"LINESTRING (72.8959679 19.057586, 72.8968451 19.0574628, 72.8969837 19.0574324, 72.8972044 19.0573299)",,,,,,Open
4357273837,4264598311,0,152313455,residential,,Road No 15,False,False,78.46192771948664,,"LINESTRING (72.8972497 19.0592947, 72.8965668 19.0595798)",,,,,,Open
4357273837,1651404921,0,152313455,residential,,Road No 15,False,True,141.5589538273043,,"LINESTRING (72.8972497 19.0592947, 72.8984818 19.0587804)",,,,,,Open
4357273837,4357273838,0,437948382,residential,,,False,False,42.51876676611083,,"LINESTRING (72.8972497 19.0592947, 72.8971444 19.0589255)",,,,,,Open
4357273838,4357273839,0,437948382,residential,,,False,False,48.07671300276351,,"LINESTRING (72.8971444 19.0589255, 72.8966882 19.0588937)",,,,,,Open
4357273838,4357273837,0,437948382,residential,,,False,True,42.51876676611083,,"LINESTRING (72.8971444 19.0589255, 72.8972497 19.0592947)",,,,,,Open
4357273838,9787130731,0,1065753649,residential,,,False,False,98.97377454921973,,"LINESTRING (72.8971444 19.0589255, 72.896904 19.0580649)",,,,,,Open
4357273839,4357273838,0,437948382,residential,,,False,True,48.07671300276351,,"LINESTRING (72.8966882 19.0588937, 72.8971444 19.0589255)",,,,,,Flooded
4357289626,4357289628,0,120518831,secondary,,P.L. Lokhande Marg,False,False,76.02472559586187,,"LINESTRING (72.9000521 19.0644179, 72.9007135 19.064141)",,,,,,Open
4357289626,4357289678,0,120518831,secondary,,P.L. Lokhande Marg,False,True,27.40254218291389,,"LINESTRING (72.9000521 19.0644179, 72.8998137 19.0645177)",,,,,,Open
4357289626,4357289627,0,437950420,residential,,,False,False,61.60655680314231,,"LINESTRING (72.9000521 19.0644179, 72.8997952 19.0639199)",,,,,,Open
4357289627,2246471910,0,215242095,residential,,,False,True,92.0137637818555,,"LINESTRING (72.8997952 19.0639199, 72.898987 19.0642381)",,,,,,Open
4357289627,4357289626,0,437950420,residential,,,False,True,61.60655680314231,,"LINESTRING (72.8997952 19.0639199, 72.9000521 19.0644179)",,,,,,Open
4357289627,2246471824,0,215242095,residential,,,False,False,63.02514849310855,,"LINESTRING (72.8997952 19.0639199, 72.8999465 19.0638341, 72.8997922 19.0634616)",,,,,,Open
4357289628,4357289680,0,120518831,secondary,,P.L. Lokhande Marg,False,False,39.59741090754006,,"LINESTRING (72.9007135 19.064141, 72.901058 19.0639968)",,,,,,Open
4357289628,4357289626,0,120518831,secondary,,P.L. Lokhande Marg,False,True,76.02472559586187,,"LINESTRING (72.9007135 19.064141, 72.9000521 19.0644179)",,,,,,Open
4357289628,4462480898,0,437950421,residential,,,False,False,111.10504625413016,,"LINESTRING (72.9007135 19.064141, 72.9002978 19.0632223)",,,,,,Open
4357289630,11375281418,0,120517007,residential,,Prakash Thorat Marg,False,True,38.80213797878642,,"LINESTRING (72.9012126 19.062796, 72.9008814 19.0629502)",,,,,,Open
4357289630,4357289632,0,437950422,residential,,,False,False,77.81304520875699,,"LINESTRING (72.9012126 19.062796, 72.9014484 19.0631639, 72.9016247 19.0633759)",,,,,,Open
4357289632,4357289630,0,437950422,residential,,,False,True,77.81304520875699,,"LINESTRING (72.9016247 19.0633759, 72.9014484 19.0631639, 72.9012126 19.062796)",,,,,,Open
4357289678,4357289626,0,120518831,secondary,,P.L. Lokhande Marg,False,False,27.40254218291389,,"LINESTRING (72.8998137 19.0645177, 72.9000521 19.0644179)",,,,,,Open
4357289678,6576059825,0,120518831,secondary,,P.L. Lokhande Marg,False,True,67.81184742142054,,"LINESTRING (72.8998137 19.0645177, 72.8994033 19.0646895, 72.8993364 19.0647658, 72.8993034 19.0648465)",,,,,,Open
4357289678,5913464570,0,437950435,living_street,,,False,True,156.20527958362743,,"LINESTRING (72.8998137 19.0645177, 72.9001648 19.0646428, 72.9006786 19.0645475, 72.90087 19.0648225, 72.9009554 19.0650337)",,,,,,Open
4357289680,2246471865,0,120518831,secondary,,P.L. Lokhande Marg,False,False,32.99135815000695,,"LINESTRING (72.901058 19.0639968, 72.901345 19.0638766)",,,,,,Open
4357289680,4357289628,0,120518831,secondary,,P.L. Lokhande Marg,False,True,39.59741090754006,,"LINESTRING (72.901058 19.0639968, 72.9007135 19.064141)",,,,,,Open
4357289680,5913464571,0,437950436,living_street,,,False,True,103.51164156109974,,"LINESTRING (72.901058 19.0639968, 72.901264 19.064339, 72.9014191 19.0648558)",,,,,,Open
4357309647,6293081321,0,1132423563,residential,,,False,False,172.3947078652889,,"LINESTRING (72.8938792 19.0624993, 72.8937708 19.0624885, 72.8936119 19.0625257, 72.8934359 19.0625165, 72.893296 19.0624281, 72.8932286 19.062317, 72.8932037 19.062164, 72.8931833 19.0618957, 72.8932077 19.0617995, 72.8932616 19.0617217, 72.893406 19.0615451)",,,,,,Open
4357309652,4357309663,0,437953653,residential,,,False,False,18.02219507819456,,"LINESTRING (72.888653 19.061332, 72.8887877 19.0612317)",,,,,,Flooded
4357309652,11235241354,0,1212677457,residential,,,False,True,14.174659807327007,,"LINESTRING (72.888653 19.061332, 72.8885398 19.0614013)",,,,,,Open
4357309652,1367093072,0,437953653,residential,,,False,True,90.56058359770384,,"LINESTRING (72.888653 19.061332, 72.8888982 19.0616385, 72.8891577 19.0619919)",,,,,,Open
4357309654,4357309659,0,122303828,tertiary,,Shell Colony Road,False,True,104.5558251478119,,"LINESTRING (72.889866 19.0604415, 72.8906419 19.06103)",,,,,,Open
4357309654,4366129935,0,122303828,tertiary,,Shell Colony Road,False,False,146.98303692058215,,"LINESTRING (72.889866 19.0604415, 72.8892679 19.0600125, 72.8887051 19.0597095)",,,,,,Open
4357309654,4357309655,0,437953653,residential,,,False,True,113.53279167563784,,"LINESTRING (72.889866 19.0604415, 72.889175 19.0609433, 72.8890109 19.0610654)",,,,,,Flooded
4357309655,4357309663,0,437953653,residential,,,False,True,29.870047495664213,,"LINESTRING (72.8890109 19.0610654, 72.8887877 19.0612317)",,,,,,Open
4357309655,4357309654,0,437953653,residential,,,False,False,113.53279167563784,,"LINESTRING (72.8890109 19.0610654, 72.889175 19.0609433, 72.889866 19.0604415)",,,,,,Open
4357309655,4357309659,0,437953654,residential,,,False,False,183.981756403038,,"LINESTRING (72.8890109 19.0610654, 72.8893252 19.0612872, 72.8897444 19.0612872, 72.8901556 19.0611452, 72.8906419 19.06103)",,,,,,Open
4357309659,4357309654,0,122303828,tertiary,,Shell Colony Road,False,False,104.5558251478119,,"LINESTRING (72.8906419 19.06103, 72.889866 19.0604415)",,,,,,Open
4357309659,1367093063,0,122303828,tertiary,,Shell Colony Road,False,True,71.13371551585489,,"LINESTRING (72.8906419 19.06103, 72.8911361 19.0614671)",,,,,,Open
4357309659,4357309655,0,437953654,residential,,,False,True,183.981756403038,,"LINESTRING (72.8906419 19.06103, 72.8901556 19.0611452, 72.8897444 19.0612872, 72.8893252 19.0612872, 72.8890109 19.0610654)",,,,,,Open
4357309660,4357309663,0,437953655,residential,,,False,False,106.46240401351326,,"LINESTRING (72.8881468 19.0605247, 72.8883841 19.0606593, 72.8885976 19.0608686, 72.8887877 19.0612317)",,,,,,Flooded
4357309663,4357309655,0,437953653,residential,,,False,False,29.870047495664213,,"LINESTRING (72.8887877 19.0612317, 72.8890109 19.0610654)",,,,,,Open
4357309663,4357309652,0,437953653,residential,,,False,True,18.02219507819456,,"LINESTRING (72.8887877 19.0612317, 72.888653 19.061332)",,,,,,Open
4357309663,4357309660,0,437953655,residential,,,False,True,106.46240401351326,,"LINESTRING (72.8887877 19.0612317, 72.8885976 19.0608686, 72.8883841 19.0606593, 72.8881468 19.0605247)",,,,,,Flooded
4357309664,11061050456,0,437953656,residential,,,False,False,27.884288634966943,,"LINESTRING (72.8878709 19.0598717, 72.8877227 19.0596637)",,,,,,Open
4357309666,10207397921,0,122303828,tertiary,,Shell Colony Road,False,False,121.13426453705635,,"LINESTRING (72.8873239 19.0589095, 72.8868579 19.0585527, 72.886437 19.0582139)",,,,,,Open
4357309666,4366129933,0,122303828,tertiary,,Shell Colony Road,False,True,97.98464306902116,,"LINESTRING (72.8873239 19.0589095, 72.8874288 19.0589898, 72.8881127 19.0593772)",,,,,,Open
4357309666,11061050456,0,437953656,residential,,,False,True,95.98921131902289,,"LINESTRING (72.8873239 19.0589095, 72.887349 19.0591391, 72.8877227 19.0596637)",,,,,,Open
4357309667,2246471649,0,215242012,residential,,,False,False,44.39140954672023,,"LINESTRING (72.8862763 19.0598158, 72.8861026 19.0601797)",,,,,,Open
4357309667,2246471980,0,215242012,residential,,,False,True,821.5617129311861,,"LINESTRING (72.8862763 19.0598158, 72.8863013 19.0597634, 72.886364 19.0596448, 72.8864378 19.0595491, 72.8865379 19.0595127, 72.8866212 19.0595885, 72.8873926 19.0606621, 72.8880857 19.0616667, 72.8883281 19.0620181, 72.8906485 19.0653066)",,,,,,Open
4357309667,4357309669,0,437953657,residential,,,False,False,118.17859114670694,,"LINESTRING (72.8862763 19.0598158, 72.885965 19.0596624, 72.8855997 19.0603067)",,,,,,Open
4357309669,10207397924,0,215242003,tertiary,,Kamgar Nagar Road,False,False,55.07088880326922,,"LINESTRING (72.8855997 19.0603067, 72.8851781 19.0600126)",,,,,,Flooded
4357309669,6569435667,0,437953657,residential,,,False,False,94.23750104098708,,"LINESTRING (72.8855997 19.0603067, 72.8850582 19.0609822)",,,,,,Open
4357309669,2246471656,0,215242003,tertiary,,Kamgar Nagar Road,False,True,45.19866706274291,,"LINESTRING (72.8855997 19.0603067, 72.8857673 19.0604236, 72.8859093 19.0605846)",,,,,,Open
4357309669,4357309667,0,437953657,residential,,,False,True,118.17859114670694,,"LINESTRING (72.8855997 19.0603067, 72.885965 19.0596624, 72.8862763 19.0598158)",,,,,,Open
4357309670,6569435667,0,437953657,residential,,,False,True,27.31820818901905,,"LINESTRING (72.8849012 19.061178, 72.8850582 19.0609822)",,,,,,Open
4357309677,1367093348,0,122177894,residential,,,False,False,396.3099591329585,,"LINESTRING (72.8847543 19.0638345, 72.8838462 19.0657683, 72.8837749 19.0659199, 72.8836934 19.0660936, 72.8833816 19.0667575, 72.8832886 19.0669947, 72.8832485 19.0671013)",,,,,,Open
4357309677,1367093112,0,122177894,residential,,,False,True,69.82374568294802,,"LINESTRING (72.8847543 19.0638345, 72.8849083 19.0634697, 72.885025 19.0633426, 72.8850814 19.0633022)",,,,,,Open
4357309677,4357309678,0,437953661,residential,,,False,False,118.4551784646356,,"LINESTRING (72.8847543 19.0638345, 72.8849179 19.063956, 72.8849442 19.0639755, 72.8852448 19.0641986, 72.8856407 19.0644925)",,,,,,Open
4357309678,4357309677,0,437953661,residential,,,False,True,118.45517846463562,,"LINESTRING (72.8856407 19.0644925, 72.8852448 19.0641986, 72.8849442 19.0639755, 72.8849179 19.063956, 72.8847543 19.0638345)",,,,,,Open
4357358499,11037100377,0,1517047134,residential,,,False,False,14.939628650988892,,"LINESTRING (72.8805375 19.0708722, 72.8804066 19.0709246)",,,,,,Open
4357358499,9171437932,0,122183206,residential,,Pipe Line Road,False,False,169.5795498424367,,"LINESTRING (72.8805375 19.0708722, 72.8805474 19.0709134, 72.8808939 19.0723596)",,,,,,Open
4357358499,1366009050,0,122183206,residential,,Pipe Line Road,False,True,72.3651020900394,,"LINESTRING (72.8805375 19.0708722, 72.8805275 19.0708305, 72.8804884 19.0706687, 72.8804344 19.0704524, 72.8804142 19.0702334)",,,,,,Open
4357358501,1366009054,0,152629595,tertiary,,A H Wadia Marg,False,False,60.13798256085656,,"LINESTRING (72.877793 19.0698806, 72.8777099 19.0704157)",,,,,,Open
4357358501,13621946833,0,152629595,tertiary,,A H Wadia Marg,False,True,278.72446452349374,,"LINESTRING (72.877793 19.0698806, 72.8779874 19.0686297, 72.8780147 19.068449, 72.8779781 19.0677221, 72.8778847 19.067402)",,,,,,Open
4357358503,11037063803,0,1188615608,residential,,,False,False,41.22441872276298,,"LINESTRING (72.8780466 19.0701372, 72.8780325 19.0705077)",,,,,,Open
4357358503,4357358501,0,437957517,residential,,,True,False,45.86601449850102,,"LINESTRING (72.8780466 19.0701372, 72.877999 19.0700601, 72.8779982 19.0699396, 72.877793 19.0698806)",,,,,,Open
